nama_cabang,nama_pelanggan,rating,tanggal_ulasan,teks_komentar
Mie Gacoan - Ambengan,Pann.,1,3 minggu lalu,"beberapa kali pesen makan disini, pesenannya apa, dikasih nya apa. paling muak udah nunggu lama ternyata pesenan salah, mau komplain tapi lama. alhasil makan yang ada. beberapa kali tak biarin tapi tetep aja. akhirnya aku kasih penilaian segini, semoga kedepannya lebih baik lagi. toh pembeli apa” sendiri kan. tanpa layanan 100% dari pihak gacoannya."
Mie Gacoan - Ambengan,Lia Amelia,1,3 minggu lalu,"pesenan dimsum 4 g diksh saos semua, giliran minta saos di ksh satu, udh blg 4 yg gaada malah di sinis in. anehhhhh"
Mie Gacoan - Ambengan,dyta febrianty,1,4 minggu lalu,"pesen gacoan lv 3, di nota lv 3, di sterofoam juga G3 tapi malah gaada cabenya sama sekali"
Mie Gacoan - Ambengan,Rizky,1,4 minggu lalu,"Tukang parkir kntl bisanya minta"" Doang gk kerja... Orang ga bantu markirin giliran keluar minta 2k trus ditinggal"
Mie Gacoan - Ambengan,Salwa Nur Azizah,1,4 minggu lalu,"tempat PANASSS, porsi sangat DIKITT ga sesuai harga, mie bumbunya kurang SEDEP DAN COKLAT, tidak seperti gerai yang lain."
Mie Gacoan - Ambengan,Junaidi Sabilillah,2,4 minggu lalu,"tgl 23 mar26 saya pesen pagi jam 9 dan masih sepi, pesan banyak. Gacoan lvl 0 yg datang lvl 2
, Gacoan lvl 1 yg datang lvl 3, komplain tapi kok juga sudah sering dicomplain diulasan tapi kok gak ada perbaikan ya managementnya

kelihatannya Ownernya juga bangga sekali melihat ketidakprofesional.an anakbuahnya dan negatif complain yang banyak"
Mie Gacoan - Ambengan,Farid Ali Yafi,1,sebulan lalu,"21/03/2026, kacau manajemennya, antri buat makan ditempat sampai 2 jam (21.09-22.45 WIB) namanya apa kalau bukan gacoan wkwk. Kaga ada evaluasi apa yah? Goblok banget sistemnya, yang nunggu lama dianggurin bilangnya maaf diproses, protes 1 ke stafnya: ""baik masih di proses"", protes 2: ""baik diproduksi"", lah dari tadi ga lu produksi apa? Lu jadiin kitcen lu kamar tidur ampe ga selesi2 tu makanan, protes 3: sambil gua marah2 emosi dikit (untung ae gak tak pisuhii) nahan sabar ya Allah.

Ga pernah ulasan jelek gini ke semua warung makanan/kafe yg gua coba, kecuali gacoan ini karena saking parahnya. Mending manager regionalnya lu turun lapangan sekali2 jangan cuma di office mantau, biar ga makan gaji buta.
Terimakasih, semoga didengar."
Mie Gacoan - Ambengan,lylaa,1,sebulan lalu,"pelayanannya lemot buangetttttttttttttt,nunggu mie datang sampe 1 jam lebih sendiri,pesen dari jam 21.09 sampe jam 22.20 lebih belum datang datang juga,uda coba komplen ke karyawannya cma nanya nomor mejamya aja dan di suruh nunggu lagi,minta tolong di perbaiki pelayanannya."
Mie Gacoan - Ambengan,M.Fathul Fauzi,1,sebulan lalu,Mienya lama banget datangnya
Mie Gacoan - Ambengan,Diah Santhy,2,sebulan lalu,"Saya pesan melalui aplikasi grab dengan metode pick up, estimasi makanan siap 22 menit, di grab sudah tertulis ""makanan siap"" ketika saya hendak mengambil, ternyata makanan belum siap dan diharuskan menunggu 1 jam lagi, katanya gak ada yang pencet makanan siap di apk nya, bener-bener gak masuk akal, tolong diperbaiki pelayanan nya, jangan ceroboh"
Mie Gacoan - Ambengan,sulthan rayhan hafiz,5,sebulan lalu,mantap
Mie Gacoan - Ambengan,Ahmad Rafly,1,sebulan lalu,"pelayanan lama banget, masa iyaa nunggu nya untuk makan di tempat hampir 1 jam setengah. saran saya klo udah tau rame, di tambah karyawan nya, biar ga buang' waktu konsumen."
Mie Gacoan - Ambengan,Farrah Ramadhani,1,sebulan lalu,"tolong klo kekurangan karyawan minimal ada penambahan karyawan/casual, udah tau flowmya rame dan yang nganterin makanan cuma 1 lainnya mondar mandir gatau ngapain.. tolong ya karyawannya di briefing lagi"
Mie Gacoan - Ambengan,Aditya Dwi Siswanto,1,sebulan lalu,"Kebijakan Taek Seharusnya Pesenan DINE IN & TAKE AWAY Dikerjakan Sesuai Urutan Bukan Malah Mrioritaskan Pesanan TAKE AWAY Aja,Masak Pesanan DINE IN Disuruh Nunggu Dari Jam 12Malam Sampai Jam 1 Lebih,Tolong Gantilah Kepala Cabangnya Itu"
Mie Gacoan - Ambengan,Adelia agustien,1,sebulan lalu,udah nunggu dari jam 11 sampai sekarang udah jam 01:20 masi belum datang juga makannya
Mie Gacoan - Ambengan,Fina RJ,1,sebulan lalu,"Pelayanannya bagus, saya tidak keberatan menunggu, tapi kalau dilihat dari kemasannya, tidak enak untuk makan di tempat, saya tidak merekomendasikannya."
Mie Gacoan - Ambengan,Huda Ck,1,sebulan lalu,Menunggu dimsum selama 1 jam lol
Mie Gacoan - Ambengan,Zainuddin Rachman,2,sebulan lalu,Seluruh mie gacoan itu parkir buat ojol free tapi kenapa di ambengan kok di minta ya buat ojol kan parkir gratis
Mie Gacoan - Ambengan,Faradilla Nur aulia hayat,2,sebulan lalu,Mesen mie gacoan tapi dikasih mie putih dan mie nya gk mateng sebagian
Mie Gacoan - Ambengan,Fikri Fahmi maulana,1,sebulan lalu,beli di sini gacoan lvl 6 selalu ga pernah kerasa pedas nya lvl 6 serasa lvl 1 kecapnya kurang ga 1x tapi ber kali”
Mie Gacoan - Ambengan,Muhammad Bagus,1,sebulan lalu,"Saya pesennya 11items 6 mie, 5 udang rambutan tapi yang di kasih 6 mie, 3 udang rambutan jadi 2 udang rambutannya kurang total semuanya Rp127.000 itu uangnya hangus Rp. 20.000"
Mie Gacoan - Ambengan,Putri Patricia,5,sebulan lalu,Enakkk
Mie Gacoan - Ambengan,Benedikta Loy,5,sebulan lalu,Enak
Mie Gacoan - Ambengan,RnD Nganime,1,sebulan lalu,"parkir ojol tidak tersedia, ojol masuk parkiran biasa di minta biaya parkir padahal di struk sudah tertulis free tetapi jukir tetap meminta biaya parkir
Minta tolong untuk manajemen ditindak lanjuti"
Mie Gacoan - Ambengan,dwi sukma,5,sebulan lalu,"Rasanya enk. Hanya kalau lg periode lebaran harga suka naik jadi harus menyiapkan uang cadangan buat jaga"""
Mie Gacoan - Ambengan,Dwi Sukma Puspita Indah,5,sebulan lalu,"Pegawainya ramah"". Rasanya mantapss"
Mie Gacoan - Ambengan,Muchammad Andri Wachyudin,5,sebulan lalu,Rasanya lumayan hanya sedikit saran utk isian pangsitnya diratakan lg karena terkadang ada yg kecil ada yg besar
Mie Gacoan - Ambengan,Fathur Rohman,5,sebulan lalu,Baik
Mie Gacoan - Ambengan,Putri Dwi,1,sebulan lalu,"Pesan minuman 1 aja lama banget, hampir 10 menit gak di panggil""

Hadehhhh
Diperbaiki lagi kitchennya (bnyk ngobrolnya juga)"
Mie Gacoan - Ambengan,AthaAndy Nadhif,5,sebulan lalu,jika ya
Mie Gacoan - Ambengan,Duta Sans,5,sebulan lalu,tempatnya mantab
Mie Gacoan - Ambengan,Dinda Dwi,1,sebulan lalu,lama banget kalo pesan online 1 jam lebih belum diantar² masih dibuatkan restorannya trusd
Mie Gacoan - Ambengan,Faim Hidayatullah,5,sebulan lalu,Bagus
Mie Gacoan - Ambengan,Muhamad Yasin,1,sebulan lalu,Pesanan tidak sesuai yang di pesan kecewa banget
Mie Gacoan - Ambengan,Aditya Nur Ramadhani,5,sebulan lalu,pesan tidak sesuai
Mie Gacoan - Ambengan,Ali Khalemz,1,sebulan lalu,Pesana online 1 jam lebih belum dpet driver gimn
Mie Gacoan - Ambengan,AL Hamzah,5,sebulan lalu,"Dekat dengan mess, setiap kesini awalnya takeaway terus karena kukira tempatnya kecil, ternyata kalau masuk kedalam ada lagi tempatnya, outdoor dan ada lantai 2nya, luas. Parkirannya lumayan, tapi kalau udah rame gadapat parkiran. Goodjob"
Mie Gacoan - Ambengan,Herlin dwi Puspita,1,sebulan lalu,Teh nya tawar mau tambah gula g bisa
Mie Gacoan - Ambengan,Athif Arsyadani,4,sebulan lalu,"Untuk rasa mie nya agak beda dari gacoan lain, tapi Masi oke lah, ga hambar juga."
Mie Gacoan - Ambengan,Yogghi Ahmad,1,sebulan lalu,Rasanya hambar
Mie Gacoan - Ambengan,ABA RONI 001,1,sebulan lalu,antri sampe 1 jam padahal lagi sepi
Mie Gacoan - Ambengan,farid toriq,5,sebulan lalu,Tetap enak dan harga murah meriah...
Mie Gacoan - Ambengan,rara jaladibrani,1,sebulan lalu,"udah se jam baru DI CANCEL, kocak kenapa gak lebih awal chat ke customer bilang, mo cancel gada driver yg pickup. Udh waktunya di pickup eh di cancel gak konfirmasi ke customer, fitur chat di resto kalian ga bisa berfungsi?"
Mie Gacoan - Ambengan,Zenovia 123,5,sebulan lalu,karyawan nya ramah
Mie Gacoan - Ambengan,Isnaini Dewif,5,Diedit sebulan lalu,Mieenya kurang kecap jdi pedes asin aja pliss setiap Minggu selalu ke gcoan abenggan buat makan siang tapi selalu aja asinn kurang kecap dan tingkat kepedasan nya sih mnurutku sampe KLO ke gcoan bawa kecap sendiri soalnya KLO bilang ke kakanya katanya sesuai takaran iya tau kaa selara org bedaa g semua org suka hambar
Mie Gacoan - Ambengan,Natasya Olivia C.L,1,sebulan lalu,apaan coba!!! pesannya gacoan level 1 dan pangsit tapi yg dikasih gacoan level 1 dan 2 jadinya kebuang deh ga ada yg makan yg level 2 terlalu pedas. servis juga sudah tahu rame dan mba mba yg bagian packing diam aja main hp. terus biasanya bon dikasih tapi ini bonnya ga dikasih jadi ga bisa komplain. apa emg skrg gini ga dikasih bon ya biar ga bisa komplain
Mie Gacoan - Ambengan,Ani Esha,1,sebulan lalu,Pelayanannya sangat buruk bagian yg masak terlalu banyak omongnya dan banyak becadanga padahal orderan saya udh Dri tdi TPI GK dibuatin malah ditinggal bercanda
Mie Gacoan - Ambengan,El Yudith,3,Diedit sebulan lalu,"Secara overall makanan oke dan taste juga oke., oesan cara cepat lewat qrcode juga memudahkan tamu untuk memesan,
Tapi ketika malam, nyamuknya sangat banyak sekali, dan sangat mengganggu untuk dine in, mohon solusi agar bisa mengurangi nyamuk2 tersebut.
Pas takeaway,alama menunggu juga masih masuk akal.
Tapi saran, packaging styrofoam bisa diganti ke paper seperti mie gacoan di luar jawa timur agar lebih ramah lingkungan."
Mie Gacoan - Ambengan,Sarah Sabrina,5,sebulan lalu,"sekarang duduknya bisa pilih sendiri, suka banget kalo waktu sore duduk di outdoor anginnya sejuk😍 …"
Mie Gacoan - Ambengan,Adambudi Riawan,1,sebulan lalu,Minta tolong dong pihak meneger itu kok masih di mintai parkir untuk pak ojol kasian orang cari uang masih di mintain uang emang ojol aci apa bedanya sama ojol lainnya KLO bisa untuk ojol free aja lah mohon di tindak lanjutin masalah ini biar customer nyaman atas playanan gacoan dan parkirannya terimakasii
Mie Gacoan - Ambengan,Adinda Natasya 01 X7,3,sebulan lalu,Jujur mie nya terlalu lembek kelamaan masak trs ada semut di bawang goreng tlg di cek
Mie Gacoan - Ambengan,Dwig Wicaksono,3,2 bulan lalu,"Antara ngambil makan dan tempat makan (indoor) terlalu jauh, juga tidak terdengar suara yg manggil pesanan. Kalau siang tempat yg paling nyaman di indoor aja."
Mie Gacoan - Ambengan,Amanda Pingkan,5,Diedit 2 bulan lalu,Jarenya enak
Mie Gacoan - Ambengan,Dias Dominique,5,2 bulan lalu,oke bgt
Mie Gacoan - Ambengan,Emma P.N.,5,Diedit 2 bulan lalu,Mantap👍
Mie Gacoan - Ambengan,tiara nur islamiyah,4,2 bulan lalu,"gacoannya enak, tukang parkir nya yg gaenak masa ada yg kesusahan keluarin motor ga di bantu cm nerima duit, saran ilangin aja parkirnya ga guna gt kok cuma duduk duduk jagongan jir wkwk"
Mie Gacoan - Ambengan,N A,5,2 bulan lalu,😋
Mie Gacoan - Ambengan,sofiatun mukarroma,5,2 bulan lalu,"Tempat nyaman, pelayanan ramah"
Mie Gacoan - Ambengan,Kayla Elvira Dewanto,5,2 bulan lalu,"tempatnya luas, nyaman"
Mie Gacoan - Ambengan,Zulfa Rahma,5,2 bulan lalu,"estetik,bagus,luas,nyaman,bersih"
Mie Gacoan - Ambengan,azzarhisca 44,5,2 bulan lalu,bagus enak nyaman wenak baik
Mie Gacoan - Ambengan,NAFIS,5,2 bulan lalu,tempatnya bersih dann pegawainyaa ramahh ramahh
Mie Gacoan - Ambengan,Mecca Laudya,5,2 bulan lalu,"Pelayan ramah, cepet sampe pesanan, gacoan gede, enak lah pokoknya:)"
Mie Gacoan - Ambengan,Ria Qomaria,1,Diedit 2 bulan lalu,Ditempat penyedia minum dan dimsum banyak lalat. karyawan gak peduli dengan lalat yang hinggap di minuman malah bermain handphone dan mengobrol parah jorok bgt. Dan ada plastik di minumanya
Mie Gacoan - Ambengan,bayu putra,1,2 bulan lalu,"mie nya tolong banget ini berminyak banget neg banget dimakan, udang rambutan gaada rasanya sama sekali cuma rasa tepung, ga expect!!!"
Mie Gacoan - Ambengan,Syavirahanif Auliyaa,1,2 bulan lalu,"1. HAMBARRRRRRRR
2. udang kejunya isiannya makin dikit ga kayak awal2
3. rasanya makin hari makin ga karuan, mienya kematengan💔💔💔

plis udh bnyk yg kritik masalah rasa dll tolong diperbaikin.... masa pihak atasan ga melakukan quality control huft"
Mie Gacoan - Ambengan,Chairani Ulandari,5,Diedit 2 bulan lalu,Ramah
Mie Gacoan - Ambengan,Wafi rikhadatul Aisy,5,2 bulan lalu,Mie nya enak dan suasananya nyaman
Mie Gacoan - Ambengan,Eko Jae,1,2 bulan lalu,"Parkir sek di tarik AE....
GATEL....!!"
Mie Gacoan - Ambengan,Dwi Hartoto,4,2 bulan lalu,Penyelesaian masakan lama
Mie Gacoan - Ambengan,Fery Yandoko,5,Diedit 2 bulan lalu,Pegawenya rama rama . Lokasinya setrtegis banget
Mie Gacoan - Ambengan,agel mohamadfebriansyah,5,2 bulan lalu,Layanannya kurang baik
Mie Gacoan - Ambengan,Hesty Dwi,5,2 bulan lalu,Astaga
Mie Gacoan - Ambengan,03. AFIFAH ZAHRO,5,2 bulan lalu,alergi alergi
Mie Gacoan - Ambengan,Naruto Huzumaki,5,2 bulan lalu,Bagus pelayanan baik
Mie Gacoan - Ambengan,Dita Agustin,5,2 bulan lalu,"Enk murah
Rekom banget"
Mie Gacoan - Ambengan,mamas Solusiku,5,2 bulan lalu,pelayanan rama dan makanan cepat tersajikan
Mie Gacoan - Ambengan,Noviary Sastra Asmara,5,2 bulan lalu,"Murah banget mienya, bagus, tempatnya bersih."
Mie Gacoan - Ambengan,Athaya Humaira,3,2 bulan lalu,LAMA BGT makannya dtg..
Mie Gacoan - Ambengan,Orangg,1,2 bulan lalu,"Karyawan nya cuek, tidak care, gak ada senyum,
Dan baru kali ini, dimintai review TIDAK JUJUR!!! ditunggu in, harus kasih bintang 5 . Ehhhh saya kira  bukan berhenti disaya. …"
Mie Gacoan - Ambengan,Dzabqarie,5,2 bulan lalu,Tempat nyaman pelayanan bersahabat
Mie Gacoan - Ambengan,Ahnes Atikah,5,2 bulan lalu,Em mantap
Mie Gacoan - Ambengan,Nasywa Anjani,5,2 bulan lalu,Bagus
Mie Gacoan - Ambengan,Audina Maharani,5,2 bulan lalu,"rasa makanannya sama kayak gacoan cabang lain, bersih, pelayanannya lumayan cepat"
Mie Gacoan - Ambengan,Nurul Aini,5,2 bulan lalu,SANGAT DIREKOMENDASIKAN GUYSSSS
Mie Gacoan - Ambengan,Anisa Dwi Asmaranti,5,2 bulan lalu,"Pelayanannya ramah, menunya enak"
Mie Gacoan - Ambengan,mediarukunabadi,5,2 bulan lalu,"pelayanan ramah, tempat juga nyaman, bersih.."
Mie Gacoan - Ambengan,Nur Aljuhri,5,2 bulan lalu,selalu jadi pelarian pas bingung mau maen kemana🤣😝 makanan nya enak meskipun harga nya murmer …
Mie Gacoan - Ambengan,Agus Wididjatmiko,5,2 bulan lalu,Enak pokoknya makanannya
Mie Gacoan - Ambengan,Wawan Harianto,5,2 bulan lalu,"Makanan enak, pelayanan sangat baik"
Mie Gacoan - Ambengan,Sumintri 1401,5,2 bulan lalu,"Menu untuk level ny brmacam2, & rasa ny mantap...👍👍👍 …"
Mie Gacoan - Ambengan,Linda Purnamawati,5,2 bulan lalu,"Untuk dimsum di gacoan the best enak, suasananya juga enak tersedia pula musholla dan kamar mandi..
Bisa untuk berkumpul bersama teman dan keluarga dengan harga makanannya yg …"
Mie Gacoan - Ambengan,Aries Suparno,5,2 bulan lalu,suka kesini...
Mie Gacoan - Ambengan,Nune Harda Zikri,5,2 bulan lalu,"bass nya kegedean, tolong perbaiki soalnya klo manggil itu kurang jelas suaranya"
Mie Gacoan - Ambengan,Masz Dhoyv,5,2 bulan lalu,"Spekernya bisa di kecilin sedikit kak, sakit di kuping, kayak makan di terminal"
Mie Gacoan - Ambengan,Haykal Rosyadi,1,2 bulan lalu,"Sangat lamaa, padahal lagi sepi"
Mie Gacoan - Ambengan,Rayhan Maulidan,1,2 bulan lalu,pada kebersihan minumannya gak teliti banget!ada lebah di dalem minumannya!gk higenis
Mie Gacoan - Ambengan,Sumintri 1401,5,2 bulan lalu,"Menu untuk level ny brmacam2, & rasa ny mantap...👍👍👍"
Mie Gacoan - Ambengan,Reva Amar,5,2 bulan lalu,Sangat bagus
Mie Gacoan - Ambengan,Pierre Perkasa,1,2 bulan lalu,Tolong management gacoan yg d gacoan Ambengan kompor mati spv atau management sama se x tdk ada kata maaf k driver online
Mie Gacoan - Ambengan,rana zalfa,1,2 bulan lalu,"Kalau bisa tempat duduk harus disesuaikan dengan orangnya jangan dibebaskan yang bawa keluarga mau duduk bersama tidak ada tempat hanya ada yang tempat duduk 2, boleh pesanan scan tapi minus tempat duduknya aja gak diatur sesuai orangnya, yang 2 orang duduk di kursi yang bisa dipakai 4-6 orang."
Mie Gacoan - Ambengan,Anita Anitaa,1,2 bulan lalu,Semakin kesini semakin kesanaa rasanya. Anyeppppp Alias Tawarr. Gak kemakan sama sekali
Mie Gacoan - Ambengan,diknas al-zulkarnain,4,2 bulan lalu,Mohon speakernya di ganti karena tidak kedengeran
Mie Gacoan - Ambengan,Adista Ramadhani,5,2 bulan lalu,Pesenan cepat selesai👍👍 …
Mie Gacoan - Ambengan,Irna Maulida,5,2 bulan lalu,"enak,gurih cocok bawa pasangan kesini"
Mie Gacoan - Ambengan,Ronny panca Wibowo,5,Diedit 2 bulan lalu,Oke
Mie Gacoan - Ambengan,Dona Rahma,4,3 bulan lalu,"Pelayanannya masih perlu ditingkatkan karena waktu menunggu cukup lama. Kebersihan tempat juga sebaiknya lebih diperhatikan. Selain itu, saat makan di tempat sering kali sulit mendapatkan tempat duduk karena keterbatasan kapasitas."
Mie Gacoan - Ambengan,Dewi Andini,5,3 bulan lalu,pelayanannya bagus
Mie Gacoan - Ambengan,Adista Ramadhani,5,2 bulan lalu,Pesenan cepat selesai👍👍
Mie Gacoan - Ambengan,bryan abdi,5,3 bulan lalu,All staff ramah dan sopan good attitudenya 👌 …
Mie Gacoan - Ambengan,Sutya Reta,5,Diedit 3 bulan lalu,Adalah pokoknya
Mie Gacoan - Ambengan,rizky hadi,5,3 bulan lalu,Adalah pokoknya
Mie Gacoan - Ambengan,Elzio Maulana,5,3 bulan lalu,"Gacoan anak mudaaa, terimakasih semua team ♥️♥️♥️"
Mie Gacoan - Ambengan,Gopel Ariyanto,5,3 bulan lalu,Terimakasih atas pelayanan yaaaaa Semua team gacoannn buat nongkrong malam malam wkwkwk 😘😘😘🥰🥰 …
Mie Gacoan - Ambengan,bryan abdi,5,3 bulan lalu,All staff ramah dan sopan good attitudenya 👌
Mie Gacoan - Ambengan,Mochamad Avif,5,3 bulan lalu,"Pelayanan ramah, rasa dan kualitas terbaik"
Mie Gacoan - Ambengan,Hera Agustin,1,3 bulan lalu,Kalau di ambengan selalu ga sesuai antara level sm kecapnya pucet bgt kayak ga di kasih kecap
Mie Gacoan - Ambengan,melinda maharani,3,3 bulan lalu,"Tadi saya nemu rambut di dalam mie tapi sangat baik sekali dr pihak manager lgsg menggantikan dgn mie yg baru. Tetapi apakah perlu saya menunggu disana? Setidaknya ini juga bukann kesalahann saya, bukannya saya mau cari kesalahan tapi tidak …"
Mie Gacoan - Ambengan,AZA Productions,5,3 bulan lalu,"Cari makan yang pasti2, di tengah kota kalau salah bisa dapat mahal tapi gak enak"
Mie Gacoan - Ambengan,Ahmad Fahruddin,5,3 bulan lalu,Bagus banget kayak Ilham ips
Mie Gacoan - Ambengan,Muhammad Hulaifi,5,3 bulan lalu,"Tetep hangat sampai rumah, mantapp"
Mie Gacoan - Ambengan,Dicky Syam,5,3 bulan lalu,Pelayanan baik dan cepat
Mie Gacoan - Ambengan,Jannatin Aliyah,5,3 bulan lalu,Rasa tetep mantap
Mie Gacoan - Ambengan,Nisa Moche,5,3 bulan lalu,"Baguss, suasana baru👍🏻👍🏻 …"
Mie Gacoan - Ambengan,Wahyu Ibrahim,5,3 bulan lalu,"banyak tempat duduknya, servicenya okee, lokasi strategis"
Mie Gacoan - Ambengan,nabila aulia99,4,3 bulan lalu,lampunya kurang terang
Mie Gacoan - Ambengan,Nisa Moche,5,3 bulan lalu,"Baguss, suasana baru👍🏻👍🏻"
Mie Gacoan - Ambengan,Mahen Ken,4,3 bulan lalu,"Masih enak kan mi gacoan ketimbang wizz mie , wizz mie kalau di makan rasanya kek masih blm matang klau gacoan selalu enak"
Mie Gacoan - Ambengan,tursina dewi,4,3 bulan lalu,Suasana agak gelap. Dan pas pembangunan alias renop. Lantai 2 ditutup jadi gak bisa kesana. Selebihnya oke dan ramah.
Mie Gacoan - Ambengan,Lana Lana,5,3 bulan lalu,Josjiss tempatnya karyawan ramah
Mie Gacoan - Ambengan,Attar Abhiseka,5,3 bulan lalu,Makanannya enakk sipppp deh kakaknya baik ramah
Mie Gacoan - Ambengan,Boy Bread,5,3 bulan lalu,Makanan enak
Mie Gacoan - Ambengan,M Arifin,5,3 bulan lalu,Tempatnya bersih makanan enak
Mie Gacoan - Ambengan,Samsul Mr,5,3 bulan lalu,Enak
Mie Gacoan - Ambengan,Reynita Mey,5,3 bulan lalu,"cocok buat yg suka cemal cemil, buka 24jam"
Mie Gacoan - Ambengan,Reza Ratnasari,1,3 bulan lalu,"kita pesen di barcode dan pemesanan gacoan itu tidak bisa memilih lv dan memilih satu lv aku kasih note biasanya di gacoan lain itu bisa disini gk bisa pelayanan kalau emng lg bdmod jangan ngelayanin ngelayanin castamer kok pakek bentak"" dan gk enak wajahnya niat kerja gk
dan kita makan ada yg gak habis mau dibawa pulang ngobrol mbk mau dibawa pulang dijawab lah oleh karyawan itu beli sterofom dlu mbak 2 (2rb) oke kita ke kasir dan ngasih nota ke karyawan nya dan siteman karyawan nya ngomong ini punya  siapa si karyawan itu ngomong ikuloh ngone iku sama matanya plora ploro teman saya bilang ke temannya yg ngasih mbk ngomong o yo nk koncomu seng genah dan kita bilang kalau jualan ojk ploraploro kene yo bayar . pelayanan tidak bagus bukan membut rezeki orang hancur tpi dia itu kerja di f&b harusnya gimana kalau ngelayanin castamer nya"
Mie Gacoan - Ambengan,Rafi Khoirudin,5,3 bulan lalu,"tempatnya bersih dan nyaman karyawannya asik'
#josjis"
Mie Gacoan - Ambengan,Syakira Safina,5,3 bulan lalu,bagus pelayanannya
Mie Gacoan - Ambengan,10A_21_Mita,5,Diedit 3 bulan lalu,Karyawan nya ramah
Mie Gacoan - Ambengan,Divanatasya,5,3 bulan lalu,Mie nyak mantap nyuwemekk puolll gak kaleng kaleng
Mie Gacoan - Ambengan,10a_28_Selviana,5,Diedit 3 bulan lalu,"karyawan yang ramah, selalu jadi favorit, riquees yang nyemekkk"
Mie Gacoan - Ambengan,Ahnafi fichal,5,3 bulan lalu,"Mantap, selalu jadi solusi buat makan ringan"
Mie Gacoan - Ambengan,Rezky Halatu,5,3 bulan lalu,Bagus banget
