nama_cabang,nama_pelanggan,rating,tanggal_ulasan,teks_komentar
Mie Gacoan - Margorejo Surabaya,Vani Dwi Febriyanti,5,3 bulan lalu,Sempurna! Rasa konsisten dari awal sampai sekarang. Favorit sekeluarga kalau makan di luar.
Mie Gacoan - Margorejo Surabaya,Ayu Devi Sayyida,3,sebulan lalu,"Mie nya pas-pasan, level pedas nggak terlalu terasa beda tiap levelnya. Agak mengecewakan."
Mie Gacoan - Margorejo Surabaya,Eka Wulandari,3,9 bulan lalu,"Pengalaman biasa aja. Nggak ada yang membekas dari kunjungan ini, rasa standar dan pelayanan biasa."
Mie Gacoan - Margorejo Surabaya,Johan Azrul Farid,5,7 bulan lalu,"Bersih, nyaman, enak, murah. Apa lagi yang kurang? Ini tempat makan terbaik pilihan saya!"
Mie Gacoan - Margorejo Surabaya,restunabiila,5,6 bulan lalu,"Hompimpa level 4 mantap banget, bumbunya rich dan gurih!"
Mie Gacoan - Margorejo Surabaya,Frisca Adinda,1,2 bulan lalu,Keracunan setelah makan di sini. Sangat berbahaya dan saya sudah laporkan ke pihak terkait.
Mie Gacoan - Margorejo Surabaya,indra setiawan,5,2 bulan lalu,"Suka banget sama suasananya, rame tapi tetap nyaman. Pesanan datang cepat dan rasanya nggak kaleng-kaleng."
Mie Gacoan - Margorejo Surabaya,aury ary,1,4 bulan lalu,Bintang 1 terlalu bagus untuk pengalaman ini. Semuanya serba mengecewakan dan nggak ada perbaikan.
Mie Gacoan - Margorejo Surabaya,Bagus Beng-beng,5,2 bulan lalu,Pertama kali coba langsung jatuh cinta sama rasanya. Es teh nya juga segar banget. Worth it!
Mie Gacoan - Margorejo Surabaya,Nur Hamida,3,setahun lalu,"Pelayanan kurang ramah waktu itu, mungkin lagi sibuk ya. Rasanya juga biasa aja."
Mie Gacoan - Margorejo Surabaya,Rapi,5,5 bulan lalu,"Bersih, nyaman, enak, murah. Apa lagi yang kurang? Ini tempat makan terbaik pilihan saya!"
Mie Gacoan - Margorejo Surabaya,Muhammad Arya Navandi,5,2 tahun lalu,"Bumbunya khas dan autentik, nggak berubah dari dulu. Suasana tempat juga cozy dan instagramable."
Mie Gacoan - Margorejo Surabaya,Elvira shd,3,7 bulan lalu,"Antrian panjang dan waktu tunggu lama, tapi rasanya nggak sebanding dengan penantian itu."
Mie Gacoan - Margorejo Surabaya,Imamah Nur Fadlilah,5,2 bulan lalu,"Mie gorengnya mantap, nggak terlalu berminyak. Ayam krispinya juga enak jadi tambahan toping."
Mie Gacoan - Margorejo Surabaya,Johan Mahendra,5,sebulan lalu,"Mienya lembut, bumbunya meresap, level pedasnya bisa request. Nggak ada yang mengecewakan."
Mie Gacoan - Margorejo Surabaya,Biawak Gamer,5,sebulan lalu,Delivery juga cepat dan makanan datang dalam kondisi masih panas. Packaging nya rapi banget.
Mie Gacoan - Margorejo Surabaya,Tsaniiya faniiy,4,2 bulan lalu,"Rasa oke, harga oke, tempat lumayan nyaman. Tapi pesanan saya sempat tertukar sama meja lain."
Mie Gacoan - Margorejo Surabaya,Dragon K,5,sebulan lalu,"Tempatnya luas dan nyaman buat keluarga. Anak-anak juga suka, ada pilihan yang nggak terlalu pedas."
Mie Gacoan - Margorejo Surabaya,Fikry Amirussyarif,5,Diedit 7 bulan lalu,"Nggak bosen-bosen makan di sini, tiap datang selalu nemu menu favorit yang rasanya konsisten."
Mie Gacoan - Margorejo Surabaya,niken comelll,5,2 bulan lalu,Delivery juga cepat dan makanan datang dalam kondisi masih panas. Packaging nya rapi banget.
Mie Gacoan - Margorejo Surabaya,Wendrari Adventurous,3,setahun lalu,"Rasa mienya biasa aja sih, nggak terlalu spesial. Mungkin ekspektasi saya terlalu tinggi."
Mie Gacoan - Margorejo Surabaya,rio anr,5,7 bulan lalu,Sempurna! Rasa konsisten dari awal sampai sekarang. Favorit sekeluarga kalau makan di luar.
Mie Gacoan - Margorejo Surabaya,Wahyu Sugeng,5,Diedit 3 bulan lalu,Datang bareng keluarga dan semua suka. Anak kecil juga ada menu yang cocok. Recommended!
Mie Gacoan - Margorejo Surabaya,nanaa,4,2 bulan lalu,"Enak dan terjangkau, hanya saja sedikit kecewa karena toping ayam yang saya pesan habis."
Mie Gacoan - Margorejo Surabaya,Salsabilla Firdaus,2,Diedit 6 bulan lalu,"Rasanya jauh dari kata enak, dan harganya menurut saya terlalu mahal untuk kualitas segini."
Mie Gacoan - Margorejo Surabaya,Muhammad Andika Putra,5,2 tahun lalu,"Nggak bosen-bosen makan di sini, tiap datang selalu nemu menu favorit yang rasanya konsisten."
Mie Gacoan - Margorejo Surabaya,Azzah Fitriyah,5,9 bulan lalu,"Pelayanan ramah dan cepat, parkir luas, tempat nyaman. Lengkap banget pokoknya. Wajib dicoba!"
Mie Gacoan - Margorejo Surabaya,Rika Indriani,5,6 bulan lalu,"Kunjungan ke sekian kali dan selalu puas. Staff nya ramah semua, mau nganter makanan juga cepat."
Mie Gacoan - Margorejo Surabaya,Tanti Rahmawati,5,2 bulan lalu,"Mienya lembut, bumbunya meresap, level pedasnya bisa request. Nggak ada yang mengecewakan."
Mie Gacoan - Margorejo Surabaya,Dahnia Cahya Fitara,2,setahun lalu,Saya merasa nggak diperlakukan dengan baik oleh staf. Pengalaman sangat buruk kali ini.
Mie Gacoan - Margorejo Surabaya,Abdullah Rafif,5,3 bulan lalu,"Suka banget sama suasananya, rame tapi tetap nyaman. Pesanan datang cepat dan rasanya nggak kaleng-kaleng."
Mie Gacoan - Margorejo Surabaya,FARIDA,5,setahun lalu,Harga sangat terjangkau untuk kualitas semacam ini. Pangsit gorengnya krispy dan bumbunya pas banget.
Mie Gacoan - Margorejo Surabaya,محب الهيثم,5,Diedit 9 bulan lalu,"Tempatnya nyaman, AC dingin, pelayanan cepat. Mienya enak, pangsitnya krispy. Dua jempol deh!"
Mie Gacoan - Margorejo Surabaya,Aqila Kesmawati,4,4 bulan lalu,"Rasa mie nya juara, tapi sayang kursinya agak kurang nyaman untuk duduk lama."
Mie Gacoan - Margorejo Surabaya,Lerian Wicaksono,1,4 bulan lalu,"Jorok banget! Nemu rambut di dalam mie saya. Saat komplain, pelayannya malah tidak mau tanggung jawab."
Mie Gacoan - Margorejo Surabaya,Achmad Syaifulloh,2,setahun lalu,"Nggak sesuai ekspektasi sama sekali. Rasa hambar, porsi kecil, dan lama banget nunggu."
Mie Gacoan - Margorejo Surabaya,Yua Shim,5,2 bulan lalu,"Kokinya jago banget, bumbu mie pedasnya kerasa banget tapi tetap seimbang. Sangat puas!"
Mie Gacoan - Margorejo Surabaya,huzair tarmizi official,5,5 bulan lalu,"Mie pedas level 3 nya mantap abis! Porsi pas, harga terjangkau. Cocok banget buat nongkrong sama temen."
Mie Gacoan - Margorejo Surabaya,Tegar Anggarida,5,2 tahun lalu,"Kunjungan ke sekian kali dan selalu puas. Staff nya ramah semua, mau nganter makanan juga cepat."
Mie Gacoan - Margorejo Surabaya,Novyta Yuliana,5,sebulan lalu,"Gacoan level 3-nya enak banget, pedas manisnya pas di lidah!"
Mie Gacoan - Margorejo Surabaya,Reno Driawan,5,2 tahun lalu,Pertama kali coba langsung jatuh cinta sama rasanya. Es teh nya juga segar banget. Worth it!
Mie Gacoan - Margorejo Surabaya,Yoga Adi,4,Diedit 2 bulan lalu,"Mienya enak, bumbu pas. Tapi nunggu lumayan lama, sekitar 20 menit waktu jam makan siang."
Mie Gacoan - Margorejo Surabaya,Azzalina 07,1,7 bulan lalu,"Sangat buruk! Nunggu lama, pesanan keliru, dikomplain malah dibiarkan. Nggak profesional sama sekali."
Mie Gacoan - Margorejo Surabaya,Lufiya Puspitasari,4,4 bulan lalu,"Enak dan nagih, tapi minyak di mie gorengnya terasa sedikit berlebihan waktu itu."
Mie Gacoan - Margorejo Surabaya,Agustine Marini,1,3 bulan lalu,"Pengalaman paling buruk makan di restoran. Staf nggak professional, makanan nggak layak, tempat jorok."
Mie Gacoan - Margorejo Surabaya,Adinda Oktavia,5,9 bulan lalu,"Suka banget sama suasananya, rame tapi tetap nyaman. Pesanan datang cepat dan rasanya nggak kaleng-kaleng."
Mie Gacoan - Margorejo Surabaya,nindy Miracle,5,3 bulan lalu,"Udah langganan di sini dari lama, konsisten enak dan nggak pernah mengecewakan. Recommended banget!"
Mie Gacoan - Margorejo Surabaya,Nessa Weel,2,sebulan lalu,"Minyaknya kebanyakan, mie terlalu lembek, dan bumbunya hambar. Tidak sesuai ekspektasi."
Mie Gacoan - Margorejo Surabaya,Putri Nurul Laily,5,sebulan lalu,"Kunjungan ke sekian kali dan selalu puas. Staff nya ramah semua, mau nganter makanan juga cepat."
Mie Gacoan - Margorejo Surabaya,Aulia Firdaus,4,2 tahun lalu,Makanan enak dan harga reasonable. Minus satu bintang karena meja saya agak goyang.
Mie Gacoan - Margorejo Surabaya,Alexander,5,4 bulan lalu,"Tempatnya luas dan nyaman buat keluarga. Anak-anak juga suka, ada pilihan yang nggak terlalu pedas."
Mie Gacoan - Margorejo Surabaya,Sau Leen,5,setahun lalu,"Pelayanan 5 bintang, makanan 5 bintang. Pokoknya semuanya serba memuaskan. Sering balik ke sini!"
Mie Gacoan - Margorejo Surabaya,saniatul khafshoh,5,7 bulan lalu,"Suka banget sama suasananya, rame tapi tetap nyaman. Pesanan datang cepat dan rasanya nggak kaleng-kaleng."
Mie Gacoan - Margorejo Surabaya,079_Arifah Nur Fajriyah,5,2 bulan lalu,Salah satu mie terenak di Surabaya menurut saya! Highly recommended buat yang belum pernah coba.
Mie Gacoan - Margorejo Surabaya,Ika Luth fitriana,2,setahun lalu,"Tempat kotor, pelayanan buruk, dan rasa mie nggak memuaskan. Nggak akan balik ke sini."
Mie Gacoan - Margorejo Surabaya,Marselina nurwulandari,5,setahun lalu,Pertama kali coba langsung jatuh cinta sama rasanya. Es teh nya juga segar banget. Worth it!
Mie Gacoan - Margorejo Surabaya,maul husnah,3,7 bulan lalu,"Antrian panjang dan waktu tunggu lama, tapi rasanya nggak sebanding dengan penantian itu."
Mie Gacoan - Margorejo Surabaya,Ahmad Hadid,5,5 bulan lalu,"Kokinya jago banget, bumbu mie pedasnya kerasa banget tapi tetap seimbang. Sangat puas!"
Mie Gacoan - Margorejo Surabaya,Leo Yudhistira,5,10 bulan lalu,"Nggak bosen-bosen makan di sini, tiap datang selalu nemu menu favorit yang rasanya konsisten."
Mie Gacoan - Margorejo Surabaya,Koyak Yak,5,8 bulan lalu,"Bersih, nyaman, enak, murah. Apa lagi yang kurang? Ini tempat makan terbaik pilihan saya!"
Mie Gacoan - Margorejo Surabaya,Haikal fahriansayah,5,setahun lalu,"Suka banget sama suasananya, rame tapi tetap nyaman. Pesanan datang cepat dan rasanya nggak kaleng-kaleng."
Mie Gacoan - Margorejo Surabaya,Christin Natalia,5,3 bulan lalu,Delivery juga cepat dan makanan datang dalam kondisi masih panas. Packaging nya rapi banget.
Mie Gacoan - Margorejo Surabaya,lintang zuhroh,3,4 bulan lalu,Tempatnya lumayan tapi pelayanan agak lelet. Nunggu hampir setengah jam baru makanan datang.
Mie Gacoan - Margorejo Surabaya,Bunga Aulia,1,4 bulan lalu,Tempat paling kotor yang pernah saya kunjungi. Nggak layak disebut restoran sama sekali.
Mie Gacoan - Margorejo Surabaya,Jelena Stella Putri (Stella),5,8 bulan lalu,"Pelayanan ramah dan cepat, parkir luas, tempat nyaman. Lengkap banget pokoknya. Wajib dicoba!"
Mie Gacoan - Margorejo Surabaya,daffa rianto,5,3 bulan lalu,Delivery juga cepat dan makanan datang dalam kondisi masih panas. Packaging nya rapi banget.
Mie Gacoan - Margorejo Surabaya,Warda Alawiya,4,setahun lalu,"Rasa oke, harga oke, tempat lumayan nyaman. Tapi pesanan saya sempat tertukar sama meja lain."
Mie Gacoan - Margorejo Surabaya,Abdul Bary,3,sebulan lalu,Mie gorengnya terlalu berminyak menurut saya. Rasa bumbunya juga kurang kuat.
Mie Gacoan - Margorejo Surabaya,Dani Fishing,1,setahun lalu,"Pelayanan sangat buruk! Staf kasar, makanan nggak enak, dan harga nggak sebanding sama sekali."
Mie Gacoan - Margorejo Surabaya,Nur Fadhilah,5,11 bulan lalu,"Udah langganan di sini dari lama, konsisten enak dan nggak pernah mengecewakan. Recommended banget!"
Mie Gacoan - Margorejo Surabaya,Zumrotul Syafriany,5,10 bulan lalu,Delivery juga cepat dan makanan datang dalam kondisi masih panas. Packaging nya rapi banget.
Mie Gacoan - Margorejo Surabaya,Wolf,1,setahun lalu,Tempat paling kotor yang pernah saya kunjungi. Nggak layak disebut restoran sama sekali.
Mie Gacoan - Margorejo Surabaya,Nur Hafiva,5,4 bulan lalu,"Tempat makan mie favorit saya di Surabaya! Nggak ada duanya, selalu puas tiap kali makan di sini."
Mie Gacoan - Margorejo Surabaya,DEDIK YULI HERTANTO,4,4 bulan lalu,"Pelayanan baik, makanan enak. Satu hal yang kurang: kehabisan beberapa menu saat saya datang."
Mie Gacoan - Margorejo Surabaya,Azzah Z C P,5,4 bulan lalu,"Tempat makan mie favorit saya di Surabaya! Nggak ada duanya, selalu puas tiap kali makan di sini."
Mie Gacoan - Margorejo Surabaya,Zuhri Arieffasa,5,setahun lalu,Salah satu mie terenak di Surabaya menurut saya! Highly recommended buat yang belum pernah coba.
Mie Gacoan - Margorejo Surabaya,Putra Erlangga,4,sebulan lalu,"Mie Gacoan level 3 rasanya standar, cukup pas buat makan siang."
Mie Gacoan - Margorejo Surabaya,yak,5,2 tahun lalu,"Kunjungan ke sekian kali dan selalu puas. Staff nya ramah semua, mau nganter makanan juga cepat."
Mie Gacoan - Margorejo Surabaya,Eruka Yan,5,4 bulan lalu,"Hompimpa level 1 gurihnya ringan, cocok buat pertama coba!"
Mie Gacoan - Margorejo Surabaya,Vendy Agus,1,6 bulan lalu,"Nggak ada yang bisa dibilang bagus dari kunjungan saya. Semuanya buruk, mulai dari tempat sampai rasa."
Mie Gacoan - Margorejo Surabaya,Muhammad Heru Nurrachmad,5,setahun lalu,Pertama kali coba langsung jatuh cinta sama rasanya. Es teh nya juga segar banget. Worth it!
Mie Gacoan - Margorejo Surabaya,Kholili,2,7 bulan lalu,Pesan mie tapi yang datang nggak sesuai level pedas yang diminta. Pelayannya juga nggak minta maaf.
Mie Gacoan - Margorejo Surabaya,Sekar amanda,5,3 bulan lalu,"Kokinya jago banget, bumbu mie pedasnya kerasa banget tapi tetap seimbang. Sangat puas!"
Mie Gacoan - Margorejo Surabaya,hari cahyadi,5,setahun lalu,Mie goreng level 5 nya juara! Pedes menggigit tapi tetap nagih. Porsi lumayan besar untuk harganya.
Mie Gacoan - Margorejo Surabaya,Chalysta Belva,5,4 bulan lalu,"Tempatnya luas dan nyaman buat keluarga. Anak-anak juga suka, ada pilihan yang nggak terlalu pedas."
Mie Gacoan - Margorejo Surabaya,Aura Raya,5,4 bulan lalu,"Suka banget sama suasananya, rame tapi tetap nyaman. Pesanan datang cepat dan rasanya nggak kaleng-kaleng."
Mie Gacoan - Margorejo Surabaya,ATINAL HUSNA,1,4 bulan lalu,"Makanan nggak higenis, ada serpihan plastik kecil di mie saya. Sangat mengkhawatirkan keselamatan."
Mie Gacoan - Margorejo Surabaya,Amirussyarif,5,Diedit 7 bulan lalu,"Mienya lembut, bumbunya meresap, level pedasnya bisa request. Nggak ada yang mengecewakan."
Mie Gacoan - Margorejo Surabaya,ELYA SONYARAYA PRIASTI,5,3 bulan lalu,"Pangsit gorengnya krispy parah, enak banget dijadiin temen makan mie. Minumannya juga seger!"
Mie Gacoan - Margorejo Surabaya,Ardian Novendito Suheryadi,5,8 bulan lalu,"Pangsit gorengnya krispy parah, enak banget dijadiin temen makan mie. Minumannya juga seger!"
Mie Gacoan - Margorejo Surabaya,miftaqul janah,5,setahun lalu,Level pedas 2 udah cukup nampol buat saya hahaha. Tapi tetap nagih dan enak banget rasanya!
Mie Gacoan - Margorejo Surabaya,Jonathan E C,1,2 tahun lalu,"Nggak ada yang bisa dibilang bagus dari kunjungan saya. Semuanya buruk, mulai dari tempat sampai rasa."
Mie Gacoan - Margorejo Surabaya,Dala Rifqi Aulia,3,5 bulan lalu,"Biasa aja menurut saya. Ramai banget jadi nunggu lama, dan rasa mienya kurang nendang."
Mie Gacoan - Margorejo Surabaya,Ira Rumiati,4,Diedit 2 bulan lalu,"Secara keseluruhan enak, cuma waktu tunggunya agak lama karena pengunjung lagi rame banget."
Mie Gacoan - Margorejo Surabaya,Aisyah ulinnuha,5,2 tahun lalu,"Tempatnya nyaman, AC dingin, pelayanan cepat. Mienya enak, pangsitnya krispy. Dua jempol deh!"
Mie Gacoan - Margorejo Surabaya,rachel,1,setahun lalu,Terburuk! Staf sangat tidak sopan ketika saya komplain soal pesanan yang salah. Nggak akan balik.
Mie Gacoan - Margorejo Surabaya,Siti Fatimatus Jahro,1,10 bulan lalu,Keracunan setelah makan di sini. Sangat berbahaya dan saya sudah laporkan ke pihak terkait.
Mie Gacoan - Margorejo Surabaya,fada el faruq,5,setahun lalu,"Bersih, nyaman, enak, murah. Apa lagi yang kurang? Ini tempat makan terbaik pilihan saya!"
Mie Gacoan - Margorejo Surabaya,Arinda Damayanti,3,setahun lalu,Mienya lumayan tapi bumbunya kurang meresap menurut selera saya. Mungkin saya kurang cocok.
Mie Gacoan - Margorejo Surabaya,Aini Alemong,4,4 bulan lalu,"Secara keseluruhan enak, cuma waktu tunggunya agak lama karena pengunjung lagi rame banget."
Mie Gacoan - Margorejo Surabaya,Stanli Gabriela,3,setahun lalu,Tempatnya lumayan tapi pelayanan agak lelet. Nunggu hampir setengah jam baru makanan datang.
Mie Gacoan - Margorejo Surabaya,Mita laila,5,6 bulan lalu,"Bersih, nyaman, enak, murah. Apa lagi yang kurang? Ini tempat makan terbaik pilihan saya!"
Mie Gacoan - Margorejo Surabaya,Mirza Safiraturrohmat,4,sebulan lalu,"Hompimpa level 3 enak, harganya juga masih terjangkau."
Mie Gacoan - Margorejo Surabaya,Dhita Tri Murti,4,setahun lalu,"Bagus secara keseluruhan, porsi lumayan, rasa enak. Hanya agak susah cari parkir saat hari libur."
Mie Gacoan - Margorejo Surabaya,Arta,5,sebulan lalu,Level pedas 2 udah cukup nampol buat saya hahaha. Tapi tetap nagih dan enak banget rasanya!
Mie Gacoan - Margorejo Surabaya,Zuricho Suzumu Sakura,4,3 bulan lalu,"Rasanya konsisten enak, tapi sayang wifi nya kadang putus-putus jadi nggak bisa sambil kerja."
Mie Gacoan - Margorejo Surabaya,Salwa carmia,4,setahun lalu,"Rasa mie nya juara, tapi sayang kursinya agak kurang nyaman untuk duduk lama."
Mie Gacoan - Margorejo Surabaya,meiliana meiliana,5,11 bulan lalu,Datang bareng keluarga dan semua suka. Anak kecil juga ada menu yang cocok. Recommended!
Mie Gacoan - Margorejo Surabaya,Nurus Shobah,5,4 bulan lalu,"Pelayanan di sini super cepat, nggak pake lama nunggu. Makanannya enak dan tempatnya bersih banget."
Mie Gacoan - Margorejo Surabaya,Wahyu Esti,5,6 bulan lalu,"Suka banget sama suasananya, rame tapi tetap nyaman. Pesanan datang cepat dan rasanya nggak kaleng-kaleng."
Mie Gacoan - Margorejo Surabaya,Achmad Shohibul Fikri,1,setahun lalu,"Nggak ada yang bisa dibilang bagus dari kunjungan saya. Semuanya buruk, mulai dari tempat sampai rasa."
Mie Gacoan - Margorejo Surabaya,Najla rofifah,5,4 bulan lalu,"Pelayanan 5 bintang, makanan 5 bintang. Pokoknya semuanya serba memuaskan. Sering balik ke sini!"
Mie Gacoan - Margorejo Surabaya,Rendy Setiawan,5,6 bulan lalu,"Pelayanan di sini super cepat, nggak pake lama nunggu. Makanannya enak dan tempatnya bersih banget."
Mie Gacoan - Margorejo Surabaya,Ahmad Muzakki,5,sebulan lalu,Salah satu mie terenak di Surabaya menurut saya! Highly recommended buat yang belum pernah coba.
