nama_cabang,nama_pelanggan,rating,tanggal_ulasan,teks_komentar
Mie Gacoan Kenjeran 2,Mega52,5,Diedit 2 hari lalu,Pelayannya sigap dan ramah
Mie Gacoan Kenjeran 2,Utami G.,2,2 bulan lalu,"Pelayanan lama, makanan dingin"
Mie Gacoan Kenjeran 2,rina pamungkas,5,12 jam lalu,Pelayanan cepat meski lagi full
Mie Gacoan Kenjeran 2,Dian23,5,Diedit 1 hari lalu,"Level pedas bisa disesuaikan, mantap"
Mie Gacoan Kenjeran 2,Jaya C.,5,6 hari lalu,Kalo lagi pengen makan enak ya kesini
Mie Gacoan Kenjeran 2,Fajar Anggraini853,4,3 minggu lalu,"Bagus, tapi wifi nya sering lemot"
Mie Gacoan Kenjeran 2,wawan sutanto,3,3 hari lalu,"Biasa aja, mungkin next coba tempat lain"
Mie Gacoan Kenjeran 2,Indra D.,4,6 hari lalu,"Pelayanan cepat, cuma kadang tempat duduk penuh"
Mie Gacoan Kenjeran 2,Udin Oktavianto,4,1 hari lalu,"Makanan enak, tapi kadang porsi kurang konsisten"
Mie Gacoan Kenjeran 2,A. Junaidi,5,2 minggu lalu,"Rasa konsisten, selalu enak"
Mie Gacoan Kenjeran 2,budi527,5,4 bulan lalu,"Menu nya bervariasi, semua enak"
Mie Gacoan Kenjeran 2,monica salim,5,4 hari lalu,Pangsit gorengnya enak banget
Mie Gacoan Kenjeran 2,Hesti U.,4,Diedit 3 jam lalu,"Rasanya oke, tapi porsi bisa lebih banyak"
Mie Gacoan Kenjeran 2,R. Chandra,3,15 jam lalu,Oke sih tapi ekspektasi lebih tinggi
Mie Gacoan Kenjeran 2,Tono34,5,1 jam lalu,Topping nya banyak dan enak semua
Mie Gacoan Kenjeran 2,vina832,4,18 jam lalu,"Bagus overall, cuma parkir suka penuh"
Mie Gacoan Kenjeran 2,Surya maulana,5,7 jam lalu,Es teh nya pas manisnya
Mie Gacoan Kenjeran 2,Nanda K.,3,Diedit 3 jam lalu,Lumayan untuk mengisi perut
Mie Gacoan Kenjeran 2,Candra Kurnadi771,4,1 bulan lalu,"Pelayanan cepat, cuma kadang tempat duduk penuh"
Mie Gacoan Kenjeran 2,Candra gunawan,5,15 jam lalu,Makanan datang cepat meski lagi rame
Mie Gacoan Kenjeran 2,Jaya ginting,4,Diedit 1 minggu lalu,"Makanannya enak, tapi kadang pedasnya ga konsisten"
Mie Gacoan Kenjeran 2,jasmine ginting,5,Diedit 3 jam lalu,Tempatnya strategis dan mudah dijangkau
Mie Gacoan Kenjeran 2,Y. Ginting,4,Diedit 1 minggu lalu,"Makanannya enak, tapi kadang pedasnya ga konsisten"
Mie Gacoan Kenjeran 2,kevin dwi,4,2 minggu lalu,"Rasanya oke, tapi porsi bisa lebih banyak"
Mie Gacoan Kenjeran 2,Mega chandra,4,7 jam lalu,"Enak sih, cuma kadang antrian panjang"
Mie Gacoan Kenjeran 2,Wawan Syahputra,5,2 hari lalu,"Parkir luas, tempatnya gampang dicari"
Mie Gacoan Kenjeran 2,agus suryana,5,10 jam lalu,Es teh nya pas manisnya
Mie Gacoan Kenjeran 2,Wawan Suryanto,3,2 jam lalu,Cukup memuaskan tapi bisa lebih baik
Mie Gacoan Kenjeran 2,citra anwar,5,3 minggu lalu,Ga pernah bosen makan disini
Mie Gacoan Kenjeran 2,Yogi hidayat,5,Diedit 5 jam lalu,"Level pedas bisa disesuaikan, mantap"
Mie Gacoan Kenjeran 2,Sandi Jihan Atmaja,5,15 jam lalu,"Tempatnya bersih dan nyaman, recommended!"
Mie Gacoan Kenjeran 2,Bayu S.,5,2 jam lalu,Tempat favorit buat makan mie pedas
Mie Gacoan Kenjeran 2,bambang871,5,18 jam lalu,"Makanannya enak, harga terjangkau"
Mie Gacoan Kenjeran 2,Eka27,5,5 jam lalu,"Langganan terus dari dulu, ga pernah mengecewakan"
Mie Gacoan Kenjeran 2,Uci Rizky,5,7 jam lalu,Kalo laper malam-malam langsung kesini
Mie Gacoan Kenjeran 2,Sinta oktavianto,5,Diedit 1 jam lalu,Suasana nya asik buat ngobrol
Mie Gacoan Kenjeran 2,Kenzo Susanto507,5,2 jam lalu,"Tempatnya luas, cocok buat nongkrong"
Mie Gacoan Kenjeran 2,Wulan Bakti,5,Diedit 1 jam lalu,"Level pedas bisa disesuaikan, mantap"
Mie Gacoan Kenjeran 2,Monica Adiputra,5,2 hari lalu,Mie ayam jamur nya recommended
Mie Gacoan Kenjeran 2,Firman94,5,3 bulan lalu,Kalo laper malam-malam langsung kesini
Mie Gacoan Kenjeran 2,Hana Willy Nugraha,5,2 bulan lalu,Ga pernah bosen makan disini
Mie Gacoan Kenjeran 2,Tiara Oktavian,5,4 bulan lalu,"Makanannya enak, harga terjangkau"
Mie Gacoan Kenjeran 2,Dian Taufik Kurniawan,5,Diedit 2 hari lalu,Pelayanan cepat meski lagi full
Mie Gacoan Kenjeran 2,Nana24,5,4 bulan lalu,Pelayanannya memuaskan
Mie Gacoan Kenjeran 2,maya456,5,7 jam lalu,Es teh nya pas manisnya
Mie Gacoan Kenjeran 2,Gita A.,5,12 jam lalu,Pelayanan cepat meski lagi full
Mie Gacoan Kenjeran 2,Okta erlangga,4,3 hari lalu,"Enak sih, tapi kadang mie nya overcooked"
Mie Gacoan Kenjeran 2,Jihan S.,4,2 bulan lalu,"Overall bagus, cuma pelayanan agak lama"
Mie Gacoan Kenjeran 2,Nadia28,4,Diedit 1 hari lalu,"Bagus sih, tapi kadang kehabisan menu tertentu"
Mie Gacoan Kenjeran 2,Ayu laksono,4,2 hari lalu,"Enak dan murah, tapi kadang nunggu lama kalo rame"
Mie Gacoan Kenjeran 2,Uci H.,5,4 bulan lalu,"Pelayanan ramah, makanan fresh"
Mie Gacoan Kenjeran 2,gery664,5,Diedit 2 hari lalu,"Pelayanan cepat, tempat nyaman"
Mie Gacoan Kenjeran 2,Putra Nugraha145,5,1 hari lalu,"Tempatnya bersih dan nyaman, recommended!"
Mie Gacoan Kenjeran 2,N. Dwi,5,4 bulan lalu,Pesan lewat aplikasi juga mudah
Mie Gacoan Kenjeran 2,Putra rahman,5,10 jam lalu,"Rasa konsisten, selalu enak"
Mie Gacoan Kenjeran 2,vera118,4,1 jam lalu,"Makanannya enak, tapi kadang pedasnya ga konsisten"
Mie Gacoan Kenjeran 2,Umar66,5,1 minggu lalu,"Tempatnya bersih dan nyaman, recommended!"
Mie Gacoan Kenjeran 2,Ridwan S.,5,7 jam lalu,"Banyak pilihan menu, bingung milihnya"
Mie Gacoan Kenjeran 2,hanif salim,5,15 jam lalu,Tempat favorit buat makan mie pedas
Mie Gacoan Kenjeran 2,valen hermawan,3,1 jam lalu,"Biasa aja, mungkin next coba tempat lain"
Mie Gacoan Kenjeran 2,lestari yusuf,5,12 jam lalu,"Pelayanan cepat, tempat nyaman"
Mie Gacoan Kenjeran 2,Yuda Suharto,5,3 bulan lalu,"Level pedasnya bisa request, enak!"
Mie Gacoan Kenjeran 2,Prita11,5,2 jam lalu,"Rasa konsisten, selalu enak"
Mie Gacoan Kenjeran 2,Valen Valen Basuki,5,1 bulan lalu,Pelayanannya memuaskan
Mie Gacoan Kenjeran 2,Tina Lesmana,5,18 jam lalu,Staff nya ramah dan helpful banget
Mie Gacoan Kenjeran 2,Gesang Mahardika,4,1 bulan lalu,Enak tapi kadang terlalu asin
Mie Gacoan Kenjeran 2,Y. Anggraini,5,12 jam lalu,"Ga nyesel makan disini, enak semua"
Mie Gacoan Kenjeran 2,Vian46,4,18 jam lalu,"Makanan enak, tapi kadang porsi kurang konsisten"
Mie Gacoan Kenjeran 2,Marwan Suryanto651,5,4 bulan lalu,Topping nya banyak dan enak semua
Mie Gacoan Kenjeran 2,endah suryana,4,1 jam lalu,"Bagus sih, tapi kadang kehabisan menu tertentu"
Mie Gacoan Kenjeran 2,Lisa12,5,6 hari lalu,Suasana nya asik buat ngobrol
Mie Gacoan Kenjeran 2,chandra mahardika,5,3 minggu lalu,"AC nya dingin, tempatnya nyaman"
Mie Gacoan Kenjeran 2,Kenzo hutagalung,4,3 hari lalu,"Overall bagus, cuma pelayanan agak lama"
Mie Gacoan Kenjeran 2,hana kurnadi,5,5 jam lalu,Top markotop! Selalu langganan disini
Mie Gacoan Kenjeran 2,bella744,5,Diedit 1 minggu lalu,"Langganan terus dari dulu, ga pernah mengecewakan"
Mie Gacoan Kenjeran 2,Endah Iskandar,5,3 jam lalu,Cocok banget buat nongkrong sama temen
Mie Gacoan Kenjeran 2,Endah Wijaya918,5,Diedit 2 hari lalu,"Level pedas bisa disesuaikan, mantap"
Mie Gacoan Kenjeran 2,Icha S.,5,12 jam lalu,"Rasa konsisten, selalu enak"
Mie Gacoan Kenjeran 2,okta795,5,Diedit 1 hari lalu,"Enak dan murah meriah, cocok buat anak kuliahan"
Mie Gacoan Kenjeran 2,cahya772,5,5 jam lalu,Tempat nongkrong favorit
Mie Gacoan Kenjeran 2,Nadia Ardianto403,4,6 hari lalu,"Bagus overall, cuma parkir suka penuh"
Mie Gacoan Kenjeran 2,G. Sutanto,5,4 hari lalu,"Pelayanan cepat, tempat nyaman"
Mie Gacoan Kenjeran 2,Wawan N.,5,1 bulan lalu,"Parkir luas, tempatnya gampang dicari"
Mie Gacoan Kenjeran 2,Vega gunawan,5,15 jam lalu,Makanan datang cepat meski lagi rame
Mie Gacoan Kenjeran 2,Nadia Wahyu Yusuf,5,3 hari lalu,Harga murah tapi rasa ga murahan
Mie Gacoan Kenjeran 2,Rini H.,5,6 hari lalu,Pangsit gorengnya enak banget
Mie Gacoan Kenjeran 2,iqbal353,5,Diedit 3 jam lalu,"Pelayanan bagus, makanan cepat datang"
Mie Gacoan Kenjeran 2,Bunga Oktavian,5,3 hari lalu,"Porsi besar, harga murah, rasanya enak"
Mie Gacoan Kenjeran 2,Oji Fani Saputra,5,5 hari lalu,"Tempatnya bersih, toiletnya juga bersih"
Mie Gacoan Kenjeran 2,Widya Hartanto,4,3 bulan lalu,"Rasanya oke, tapi porsi bisa lebih banyak"
Mie Gacoan Kenjeran 2,Lala H.,5,4 hari lalu,Mantap banget! Pelayanannya cepat dan ramah
Mie Gacoan Kenjeran 2,Zahwa Darmawan,3,12 jam lalu,"Biasa aja, ga jelek ga bagus banget"
Mie Gacoan Kenjeran 2,ella650,5,4 hari lalu,"Tempatnya luas, cocok buat nongkrong"
Mie Gacoan Kenjeran 2,bayu329,5,4 hari lalu,"Hompimpa level 4 pedasnya pas, gurihnya kerasa banget!"
Mie Gacoan Kenjeran 2,ridwan157,3,4 bulan lalu,Lumayan tapi kadang inconsistent
Mie Gacoan Kenjeran 2,Guntur mahendra,4,Diedit 1 hari lalu,"Rasanya oke, tapi porsi bisa lebih banyak"
Mie Gacoan Kenjeran 2,Agung N.,5,Diedit 1 jam lalu,Pelayanan cepat meski lagi full
Mie Gacoan Kenjeran 2,Bunga chandra,5,10 jam lalu,24 jam jadi bisa makan kapan aja
Mie Gacoan Kenjeran 2,Jihan Budiman723,5,Diedit 3 jam lalu,"Menu nya bervariasi, semua enak"
Mie Gacoan Kenjeran 2,V. Yusuf,5,Diedit 1 jam lalu,"Tempatnya luas, cocok buat nongkrong"
Mie Gacoan Kenjeran 2,Gesang Nurdiyanto593,5,3 bulan lalu,Kualitas terjaga dari dulu sampai sekarang
Mie Gacoan Kenjeran 2,Tono Rosyid,5,1 minggu lalu,Mantap banget! Pelayanannya cepat dan ramah
Mie Gacoan Kenjeran 2,omar882,5,1 minggu lalu,Mantap banget! Pelayanannya cepat dan ramah
Mie Gacoan Kenjeran 2,Ratna Kiki Erlangga,5,2 bulan lalu,Suasana nya asik buat ngobrol
Mie Gacoan Kenjeran 2,Diana nugroho,5,1 hari lalu,Mie ayam jamur nya recommended
Mie Gacoan Kenjeran 2,Satria Ardianto,5,Diedit 2 hari lalu,"Pelayanan ramah, makanan fresh"
Mie Gacoan Kenjeran 2,cindy wahyudi,5,3 minggu lalu,Pelayannya sigap dan ramah
Mie Gacoan Kenjeran 2,Hadi Oki Safitri,5,4 hari lalu,"Ga nyesel makan disini, enak semua"
Mie Gacoan Kenjeran 2,Bayu60,5,2 minggu lalu,Cocok banget buat nongkrong sama temen
Mie Gacoan Kenjeran 2,Maulana Hakim,5,2 minggu lalu,"AC nya dingin, tempatnya nyaman"
Mie Gacoan Kenjeran 2,J. Fadillah,3,Diedit 1 jam lalu,Oke sih tapi ekspektasi lebih tinggi
Mie Gacoan Kenjeran 2,sandi mahardika,5,2 minggu lalu,Tempatnya strategis dan mudah dijangkau
Mie Gacoan Kenjeran 2,Ica O.,5,1 bulan lalu,Pelayannya sigap dan ramah
Mie Gacoan Kenjeran 2,Bagus Safitri,5,2 hari lalu,"Hompimpa level 2 gurihnya nendang, favorit saya!"
Mie Gacoan Kenjeran 2,Ella Fadillah606,5,7 jam lalu,24 jam jadi bisa makan kapan aja
Mie Gacoan Kenjeran 2,Z. Lesmana,5,10 jam lalu,Makanannya selalu konsisten
Mie Gacoan Kenjeran 2,Hanif Arifin220,5,5 jam lalu,Selalu jadi pilihan kalo laper tengah malam
Mie Gacoan Kenjeran 2,wawan699,5,15 jam lalu,Top markotop! Selalu langganan disini
Mie Gacoan Kenjeran 2,pandu460,2,3 minggu lalu,"Pelayanan lama, makanan dingin"
Mie Gacoan Kenjeran 2,Oji Kiki Darmawan,5,2 hari lalu,"Tempatnya bersih, toiletnya juga bersih"
Mie Gacoan Kenjeran 2,Pandu anggraini,5,2 bulan lalu,"Tempatnya luas, cocok buat nongkrong"
Mie Gacoan Kenjeran 2,Lisa25,5,Diedit 2 hari lalu,"Pelayanan ramah, makanan fresh"
Mie Gacoan Kenjeran 2,Utami H.,5,1 hari lalu,Mie ayam jamur nya recommended
Mie Gacoan Kenjeran 2,S. Hermawan,5,10 jam lalu,Minumannya juga enak-enak
Mie Gacoan Kenjeran 2,Laila67,5,3 hari lalu,24 jam jadi bisa makan kapan aja
Mie Gacoan Kenjeran 2,Mira L.,5,4 hari lalu,Pangsit gorengnya enak banget
Mie Gacoan Kenjeran 2,oki789,5,2 jam lalu,"AC nya dingin, tempatnya nyaman"
Mie Gacoan Kenjeran 2,ahmad hartanto,5,18 jam lalu,"Level pedasnya bisa request, enak!"
Mie Gacoan Kenjeran 2,Hesti Firmansyah690,3,3 bulan lalu,Standar kualitas franchise lah
Mie Gacoan Kenjeran 2,Fani Emil Martono,4,1 jam lalu,"Rasanya oke, tapi porsi bisa lebih banyak"
Mie Gacoan Kenjeran 2,pandu junaidi,5,1 jam lalu,"Langganan terus dari dulu, ga pernah mengecewakan"
Mie Gacoan Kenjeran 2,iqbal mahendra,4,2 jam lalu,"Bagus, tapi wifi nya sering lemot"
Mie Gacoan Kenjeran 2,Qori53,5,7 jam lalu,"Tempatnya bersih dan nyaman, recommended!"
Mie Gacoan Kenjeran 2,Kenzo Oktavianto,5,18 jam lalu,Selalu jadi pilihan kalo laper tengah malam
Mie Gacoan Kenjeran 2,ferry775,5,2 minggu lalu,Selalu puas tiap kali makan disini
Mie Gacoan Kenjeran 2,Karina19,5,Diedit 1 hari lalu,Kalo laper malam-malam langsung kesini
Mie Gacoan Kenjeran 2,hesti qodir,5,Diedit 1 hari lalu,"Siomay ayamnya lembut dan enak, wajib coba!"
Mie Gacoan Kenjeran 2,vera853,5,2 minggu lalu,Selalu jadi pilihan kalo laper tengah malam
Mie Gacoan Kenjeran 2,nana pratama,5,2 minggu lalu,"Menu nya bervariasi, semua enak"
Mie Gacoan Kenjeran 2,Dimas Basuki520,4,1 jam lalu,"Enak dan murah, tapi kadang porsi kurang banyak"
Mie Gacoan Kenjeran 2,Uci Kusumah290,5,Diedit 5 jam lalu,Cocok banget buat nongkrong sama temen
Mie Gacoan Kenjeran 2,Gery M.,5,3 bulan lalu,Pesan lewat aplikasi juga mudah
Mie Gacoan Kenjeran 2,Made Usman,5,3 hari lalu,Porsinya mengenyangkan
Mie Gacoan Kenjeran 2,winda wahyudi,5,1 jam lalu,"Pelayanan cepat, tempat nyaman"
Mie Gacoan Kenjeran 2,Nadia S.,5,3 hari lalu,"Rasa enak, harga bersahabat"
Mie Gacoan Kenjeran 2,J. Taufiq,4,Diedit 1 minggu lalu,Enak tapi kadang terlalu asin
Mie Gacoan Kenjeran 2,Vian13,4,10 jam lalu,"Tempatnya nyaman, tapi kadang terlalu bising"
Mie Gacoan Kenjeran 2,Marwan62,5,Diedit 3 jam lalu,Pelayanannya memuaskan
Mie Gacoan Kenjeran 2,N. Sulistyo,4,3 bulan lalu,"Enak sih, cuma kadang antrian panjang"
Mie Gacoan Kenjeran 2,Yogi Kania Sutanto,3,Diedit 1 jam lalu,Cukup memuaskan tapi bisa lebih baik
Mie Gacoan Kenjeran 2,K. Pranata,5,2 jam lalu,Cocok banget buat nongkrong sama temen
Mie Gacoan Kenjeran 2,Irfan Pranata600,5,2 minggu lalu,"Tempatnya luas, cocok buat nongkrong"
Mie Gacoan Kenjeran 2,Monica K.,3,18 jam lalu,"Biasa aja, pelayanan juga standar"
Mie Gacoan Kenjeran 2,Ayu Fadillah,5,3 hari lalu,Minumannya juga enak-enak
Mie Gacoan Kenjeran 2,emil363,4,3 jam lalu,"Bagus, tapi wifi nya sering lemot"
Mie Gacoan Kenjeran 2,Wawan Lisa Andriani,3,4 bulan lalu,"Rasanya standar, tidak terlalu istimewa"
Mie Gacoan Kenjeran 2,vian510,3,12 jam lalu,Cukup lah buat makan cepat
Mie Gacoan Kenjeran 2,Yuda pertiwi,5,Diedit 5 jam lalu,"Rasa konsisten, selalu enak"
Mie Gacoan Kenjeran 2,Hesti Pamungkas868,3,1 minggu lalu,Lumayan untuk mengisi perut
Mie Gacoan Kenjeran 2,Farhan Effendi,5,15 jam lalu,"Enak dan murah meriah, cocok buat anak kuliahan"
Mie Gacoan Kenjeran 2,fitri675,4,3 jam lalu,Enak tapi kadang terlalu asin
Mie Gacoan Kenjeran 2,Elsa74,4,Diedit 1 jam lalu,"Overall bagus, cuma pelayanan agak lama"
Mie Gacoan Kenjeran 2,taufik setiawan,5,Diedit 1 jam lalu,"Dimsum nya enak, mie nya juga mantap"
Mie Gacoan Kenjeran 2,M. Putra,5,7 jam lalu,"Langganan terus dari dulu, ga pernah mengecewakan"
Mie Gacoan Kenjeran 2,hadi kusumah,5,15 jam lalu,Pelayannya sigap dan ramah
Mie Gacoan Kenjeran 2,Fajar pertiwi,5,7 jam lalu,Tempat favorit buat makan mie pedas
Mie Gacoan Kenjeran 2,Guntur syahputra,5,3 hari lalu,Makanan nya selalu fresh dan panas
Mie Gacoan Kenjeran 2,Vega Utami Rizky,5,5 jam lalu,Tempat favorit buat makan mie pedas
Mie Gacoan Kenjeran 2,Teguh Ahmad Cahyono,5,Diedit 1 jam lalu,Bersih dan higienis tempatnya
Mie Gacoan Kenjeran 2,Doni nurdiyanto,5,3 bulan lalu,"Mie Suit-nya enak, gurih dan asin pas, cocok buat yang tidak suka pedas!"
Mie Gacoan Kenjeran 2,Lala Fitri Fitriani,3,1 bulan lalu,"Standar lah, sesuai harga"
Mie Gacoan Kenjeran 2,aini233,5,3 bulan lalu,"Makanannya enak, pelayannya ramah, tempatnya nyaman"
Mie Gacoan Kenjeran 2,M. Hermawan,4,Diedit 3 jam lalu,"Makanan enak, tapi kadang stopan kurang gurih"
Mie Gacoan Kenjeran 2,H. Kusumah,5,Diedit 1 hari lalu,Bersih dan higienis tempatnya
Mie Gacoan Kenjeran 2,Erna Rahmawati307,4,3 bulan lalu,"Bagus sih, tapi kadang kehabisan menu tertentu"
Mie Gacoan Kenjeran 2,Yuda Kurnadi949,3,5 hari lalu,"Rasanya standar, tidak terlalu istimewa"
Mie Gacoan Kenjeran 2,Ojay81,5,2 hari lalu,Es teh nya pas manisnya
Mie Gacoan Kenjeran 2,penny permana,5,Diedit 3 jam lalu,"Pelayanan ramah, makanan fresh"
Mie Gacoan Kenjeran 2,Bambang Handoko,5,2 minggu lalu,"Makanannya enak, harga terjangkau"
Mie Gacoan Kenjeran 2,Firman hartanto,5,1 jam lalu,Minumannya juga enak-enak
Mie Gacoan Kenjeran 2,Ahmad laksono,5,3 jam lalu,Bersih dan higienis tempatnya
Mie Gacoan Kenjeran 2,Kenzo arifin,5,1 bulan lalu,Pelayanan cepat meski lagi full
Mie Gacoan Kenjeran 2,Uci W.,5,1 jam lalu,"Tempatnya bersih dan nyaman, recommended!"
Mie Gacoan Kenjeran 2,Made Nurhayati437,5,7 jam lalu,"Ga nyesel makan disini, enak semua"
Mie Gacoan Kenjeran 2,Jihan61,5,15 jam lalu,Tempatnya strategis dan mudah dijangkau
Mie Gacoan Kenjeran 2,Reza Anwar435,5,18 jam lalu,"Level pedasnya bisa request, enak!"
Mie Gacoan Kenjeran 2,Maulana J.,3,2 jam lalu,"Biasa aja, ga terlalu istimewa"
Mie Gacoan Kenjeran 2,ivan kusumah,4,2 minggu lalu,"Enak dan murah, tapi kadang porsi kurang banyak"
